1000	0
2000	0.0156258
3000	0.0156264
4000	0.0156269
5000	0.0450381
6000	0.0395267
7000	0.0380254
8000	0.0445305
9000	0.0545361
10000	0.0630416
11000	0.0715481
12000	0.0830555
13000	0.0730488
14000	0.0800535
15000	0.0870581
16000	0.100267
17000	0.10507
18000	0.113574
19000	0.122581
20000	0.143096
21000	0.141093
22000	0.152102
23000	0.161608
24000	0.172116
25000	0.183122
26000	0.152602
27000	0.161608
28000	0.168112
29000	0.184605
30000	0.205413
